"HOME";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"AWAY";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"WINNER"
"PHX";102;0,49192979474741;0,34966878710625;0,755953745826317;10;32;20;8;14;4;21;"MIA";95;0,502561294170519;0,333960066130334;0,742439815485331;9;31;19;7;13;5;19;0
"LAC";105;0,517153123292795;0,367423683004626;0,711726936757094;9;33;24;7;12;5;21;"CHA";96;0,457432624686563;0,322370267570308;0,760884017789818;9;34;20;6;11;5;18;1
"LAC";105;0,517560495064097;0,367139596757365;0,710207643656667;9;33;24;7;12;5;21;"NOP";99;0,483960590030307;0,363098457583156;0,761818667477744;10;32;21;7;12;5;19;1
"POR";102;0,49070616055842;0,359341521572203;0,779611631480999;11;34;21;6;13;4;19;"OKC";105;0,495286928107862;0,34352768726218;0,759038055052113;12;34;20;7;14;5;21;1
"GSW";111;0,517680131557788;0,405678905801157;0,764151059994628;10;35;27;8;14;6;20;"MIA";95;0,5018241614899;0,334095819414126;0,741769249933124;9;31;19;7;13;5;19;1
"MIL";97;0,486685907133677;0,362427089796171;0,754092816602076;10;30;23;9;15;5;22;"CHI";101;0,470253041413964;0,358120067107763;0,777926413694595;11;35;21;6;13;6;18;1
"MIN";98;0,466374791164571;0,325268005412697;0,781361024188378;11;30;21;8;14;4;20;"OKC";105;0,495192581327978;0,344069532070682;0,759192928793647;12;34;20;7;14;5;21;0
"BOS";101;0,487840191966;0,324366617435304;0,76283529797746;11;32;24;8;13;3;21;"IND";98;0,474226300696;0,351992709358894;0,755549230496847;10;34;21;7;13;4;20;1
"POR";102;0,490388329197992;0,359859695568177;0,778693379734541;11;34;21;6;13;4;19;"UTA";95;0,48274393630095;0,348771025991438;0,73139193072856;11;31;19;7;14;5;19;1
"SAC";102;0,491740460379881;0,345502628859591;0,745929494976096;10;33;21;7;15;3;20;"NOP";99;0,48304997966969;0,363261133707319;0,761297014361773;10;32;21;6;12;5;19;0
"GSW";111;0,518063791434768;0,405410028481095;0,765148583601274;10;34;27;8;14;6;20;"LAL";97;0,459946698253959;0,330420755718273;0,746180959590328;11;32;20;7;12;4;20;1
"ORL";96;0,487511819680737;0,348328629038756;0,746861902134396;10;32;21;7;14;4;20;"TOR";102;0,492337402801013;0,348495371046647;0,792794973914379;10;31;19;7;12;4;20;0
"MIL";97;0,48696805022942;0,360008910928491;0,753071626242501;10;31;23;9;15;5;22;"ATL";102;0,510131478871824;0,367610127758669;0,78384086793066;8;31;25;9;13;4;18;1
"MEM";97;0,478143587026812;0,33168610255259;0,783565251423576;10;31;21;8;12;4;19;"NYK";94;0,463842061154516;0,346690883791685;0,784736222018823;10;30;20;6;13;4;21;1
"UTA";95;0,483710118971612;0,348598309075474;0,732259501134488;11;31;19;7;14;5;19;"LAL";97;0,458885500759614;0,33091175242882;0,745091686618722;11;32;20;7;12;4;20;1
"CLE";102;0,505074026476892;0,361420128404275;0,740481744957758;11;32;22;7;13;4;19;"GSW";111;0,51735168259676;0,405927608666884;0,765040608160611;10;34;27;8;14;6;20;0
"LAC";106;0,515683810706953;0,369306337713917;0,711394569685658;9;33;24;7;12;5;21;"HOU";104;0,50439414421791;0,349200435705517;0,716011955965672;11;31;21;9;15;4;21;1
"MEM";97;0,478175581187741;0,332401034784801;0,783430062745521;10;31;21;8;12;4;19;"NOP";100;0,483837039118722;0,363537458713171;0,76323638563793;10;32;21;6;12;5;19;1
"WAS";99;0,489992644210501;0,364676018296699;0,745500028551069;10;33;23;7;14;4;20;"POR";102;0,490952814817619;0,360413610105832;0,774102075118447;11;34;21;6;13;4;19;0
"PHX";102;0,489749157385024;0,348116634596099;0,755299967430409;10;32;20;8;15;4;21;"IND";99;0,476146457048602;0,350141842102109;0,755145169417464;10;34;21;7;13;4;20;0
"WAS";99;0,490654724919591;0,364251823025994;0,746318352271417;10;33;24;7;14;4;20;"MIA";95;0,500646545613357;0,334235882741457;0,742883391737045;9;31;19;7;13;5;19;1
"DAL";103;0,504332925297637;0,345565853379192;0,768153174889745;9;32;22;7;12;4;19;"OKC";105;0,497215213088842;0,34235027038252;0,758148936353911;12;34;21;7;14;5;21;0
"TOR";102;0,493160916548482;0,351659298233481;0,792049873998884;10;31;19;7;12;4;20;"MIA";94;0,500269390489442;0,333450630637534;0,742122879290953;9;31;19;7;13;5;18;1
"PHX";102;0,488384139439191;0,3485399946812;0,755967036650029;10;32;20;8;15;4;21;"ATL";102;0,511105195364727;0,367007983870953;0,781686913869714;8;31;25;9;13;4;18;1
"POR";102;0,491912229441444;0,359570453899541;0,773015252921994;11;34;21;6;13;4;19;"LAL";97;0,459487920480858;0,330434464693283;0,746754036406699;11;32;20;7;12;4;20;1
"SAC";102;0,490535990342877;0,346712220674905;0,745581492666229;10;33;21;7;15;4;20;"IND";99;0,476195535877485;0,348908571916892;0,75445797390055;10;33;21;7;13;4;20;1
"HOU";104;0,504438359123209;0,350249005039123;0,716754297275504;11;31;21;9;15;5;21;"DAL";103;0,503741038604464;0,346772370149667;0,768188910029101;9;32;22;7;12;4;19;1
"SAC";103;0,491428094994685;0,346375995321032;0,745864576057767;10;33;21;7;15;4;20;"CHA";97;0,456923340712488;0,325381484231306;0,766144247954361;9;34;20;6;11;5;18;0
"BKN";97;0,486311806354205;0,32631288666395;0,747411427103864;10;32;21;7;13;4;18;"MIA";94;0,500851355123472;0,332518738343346;0,743073165184384;9;31;19;7;13;5;18;0
"MIL";98;0,488625536298715;0,360258444863313;0,756176789020961;10;31;23;8;15;5;21;"ORL";96;0,485439531809116;0,349467110297132;0,747181672892825;10;32;21;7;14;4;20;1
"PHI";92;0,459475366424554;0,320809873126041;0,677287222528602;11;31;20;9;16;6;21;"PHX";102;0,488596958662322;0,348284131235911;0,755362383461915;10;32;20;8;15;4;21;1
"ATL";102;0,510832133980428;0,367272324756899;0,780599340965353;8;32;25;9;13;4;18;"LAC";105;0,515296826291327;0,368188904909367;0,708149990140646;9;33;24;7;12;5;21;0
"DET";99;0,472437707411297;0,337411567846281;0,686058953966597;13;32;20;7;12;4;19;"PHI";92;0,459851034188212;0,321178952036937;0,677508890206219;11;31;20;9;16;6;21;1
"TOR";103;0,492552173834216;0,353767009136463;0,790655702134396;10;31;19;7;12;4;20;"NYK";94;0,463649577687348;0,347557484179956;0,783426815190604;10;31;21;6;13;5;21;1
"DET";99;0,472969070970569;0,337155259770628;0,686405545259641;13;32;20;7;12;4;19;"CLE";102;0,50652338638594;0,360597683191253;0,739475720722348;11;32;22;7;13;3;19;0
"MIL";97;0,488599621310569;0,356507679801786;0,758233219965267;10;31;23;8;15;5;21;"MIA";95;0,50112161039937;0,332955716254552;0,743611357702335;9;31;19;7;13;5;18;0
"NYK";94;0,463569237399658;0,347576129338887;0,784199247018274;10;31;21;6;13;5;21;"PHX";101;0,488576822922798;0,348073842826364;0,75407475704968;10;32;20;8;15;4;21;1
"POR";102;0,492891357535507;0,359038600762625;0,772964815832506;11;34;21;6;13;4;19;"CHA";96;0,45645650729833;0,324870357237076;0,765801664560459;9;34;20;6;11;5;18;1
"MEM";97;0,479673186665123;0,334188065225087;0,783864336200818;10;31;21;8;12;4;19;"SAC";103;0,490473253156198;0,346852242792438;0,745221254623539;10;33;21;7;15;4;20;1
"NOP";100;0,483899440048715;0,3671226952284;0,764524298027904;10;32;22;7;12;5;19;"BKN";97;0,485739071667589;0,326292688407582;0,746949579061463;10;32;21;7;13;4;18;1
"ATL";102;0,510989606907258;0,365571231976611;0,781923628746633;8;32;25;9;13;4;18;"DAL";103;0,503498069625645;0,345171032390853;0,767022281978544;9;32;22;7;12;4;19;1
"OKC";106;0,497952050091914;0,345268265879038;0,76041960777771;12;34;21;7;14;5;21;"WAS";99;0,491652093627201;0,362243324043895;0,745941333302482;9;33;23;7;14;4;20;1
"LAL";97;0,458679671385454;0,331260356359847;0,749094343729008;11;32;19;7;12;4;20;"MIN";98;0,472163830766255;0,323119727926275;0,781894476662256;11;30;21;7;14;4;20;1
"PHX";101;0,48838782471452;0,3473794518634;0,754202412245897;10;32;20;8;15;4;21;"TOR";103;0,492336611872028;0,352833777011564;0,789482201653238;10;31;19;7;12;4;20;0
"CHA";96;0,456817907265199;0,325211607084178;0,765113635879431;9;34;20;6;11;5;18;"CLE";102;0,50775643486336;0,360481036834153;0,740399429603911;10;32;22;7;13;3;19;1
"DAL";103;0,502636589266443;0,345580203790921;0,766797056779176;9;32;22;7;12;4;19;"MIA";95;0,501152311218088;0,330966378080614;0,744332501252109;9;31;19;7;13;5;19;0
"PHI";93;0,460591540824736;0,320604081077817;0,676616351715248;11;31;20;9;16;6;21;"ATL";102;0,511115833755909;0,366581974593328;0,78145803755305;8;32;25;9;13;4;18;0
"SAS";103;0,513116240607676;0,373745755456905;0,787492840327657;9;34;24;8;13;5;18;"NOP";100;0,48379764948116;0,36564780854379;0,764117697105863;10;32;22;7;12;5;19;1
"UTA";95;0,485037953507156;0,350222679383384;0,734225925637841;11;31;19;7;14;5;19;"MIL";97;0,488057033559311;0,35790782769535;0,755853986331277;10;31;23;8;15;5;21;1
"HOU";104;0,503491928155185;0,350361133236208;0,716002672525278;11;31;21;9;15;5;21;"POR";102;0,493183176899783;0,357957945860646;0,77211490352775;11;34;21;6;13;4;19;0
"IND";99;0,476062175998543;0,353153526882122;0,755998052368806;10;33;21;7;13;4;20;"DET";99;0,473715088559661;0,338457344861474;0,684471134670312;13;32;20;7;12;4;19;1
"MIN";98;0,473350440257306;0,322430788469372;0,783662464329232;11;30;21;7;14;4;20;"CHI";101;0,470232752610509;0,354523067658917;0,77913427869861;11;34;21;6;13;5;18;1
"PHX";101;0,48679911754631;0,347823865602958;0,755682456609621;10;32;20;8;15;4;21;"UTA";95;0,484906923067586;0,349936901509268;0,734773089935306;11;31;19;7;14;5;20;0
"ATL";102;0,510378768128673;0,367675380948655;0,779170972999183;8;32;25;9;13;4;18;"ORL";97;0,486637947111323;0,348261410883052;0,748747735174634;10;32;21;7;14;4;20;0
"MEM";98;0,481727395939889;0,335738030611502;0,782538245948207;10;31;21;8;12;4;20;"POR";102;0,493727499046204;0,357860683937285;0,771580719057174;11;34;21;6;13;4;19;0
"PHX";101;0,487494273425895;0,345920793197818;0,755972748004155;10;32;20;8;15;4;21;"OKC";106;0,498070532385066;0,345788679274768;0,760932138348949;12;34;21;7;14;5;21;0
"DAL";103;0,502730091984549;0,345122587554133;0,767179575647043;9;32;22;7;12;4;19;"UTA";96;0,486045695348007;0,349040903984906;0,73453948552755;11;31;19;7;14;5;20;0
"MIA";95;0,501278640613634;0,329130814413754;0,743085521019942;9;31;19;7;13;5;19;"SAS";103;0,513054247658748;0,375134725912044;0,787853218758898;9;34;24;8;13;5;18;0
"MIL";97;0,488521238034288;0,357985703435618;0,755085985788404;10;31;23;8;15;5;21;"BOS";102;0,488185492847731;0,330128465511848;0,768699733841125;11;33;24;8;13;3;21;1
"BOS";103;0,488624920613618;0,330594238712049;0,769401669104072;11;33;24;8;13;3;21;"LAC";105;0,516766885498548;0,367366230812299;0,707660819784023;9;33;23;7;12;5;21;1
"CLE";103;0,508017862111779;0,360799720638756;0,740297604961811;11;32;22;7;13;3;19;"LAL";97;0,458034024343409;0,331633707095256;0,750663822827402;11;32;19;7;12;4;20;1
"DET";99;0,474083086756609;0,338304182849427;0,684600637262283;12;32;20;7;12;4;19;"DEN";101;0,476256075394858;0,330429412070608;0,748377375162115;12;32;21;7;13;4;22;0
"IND";99;0,476534575251841;0,35066510700513;0,755392918484105;10;34;20;7;13;4;20;"CHA";97;0,458029254571265;0,327772153144796;0,766372001477554;9;34;20;6;11;5;18;0
"MIN";98;0,473689063365201;0,321015489759388;0,783985963050251;11;30;21;7;14;4;20;"TOR";103;0,492594114229484;0,356159584933169;0,788923118121932;10;31;19;7;12;4;20;1
"PHI";93;0,461095421243383;0,321175462830564;0,679254706028232;11;31;20;9;16;6;21;"SAC";103;0,492185202174439;0,346101520048238;0,746095800266735;10;33;22;7;15;4;20;0
"MIL";97;0,488389377720022;0,357454295952373;0,754818809422313;10;31;23;8;15;5;21;"WAS";100;0,49263843810431;0,362034462050278;0,744377122777326;9;33;24;7;14;4;20;1
"OKC";106;0,499118280377128;0,344881601418988;0,762422814844014;12;34;21;7;14;5;21;"IND";99;0,476372890540765;0,351094708491055;0,754517703174396;10;34;21;7;13;4;20;0
"POR";102;0,494281635310193;0,35885819915266;0,770976314810106;11;34;21;6;13;4;19;"GSW";112;0,519430739968929;0,406207977142131;0,762958334963213;10;35;28;8;14;6;20;1
"UTA";96;0,486839511743755;0,348950167931531;0,734317338630463;11;31;19;7;14;5;20;"BOS";103;0,488060350795507;0,330227613793846;0,769059789054204;11;33;24;8;13;3;21;1
"MIN";98;0,47290167709079;0,322448189833481;0,785087615759667;11;30;21;7;14;4;20;"NYK";94;0,464072204273654;0,34628361754435;0,786778554519974;10;31;20;6;13;5;21;0
"OKC";106;0,498862119765279;0,344107787192005;0,761856059130041;12;34;21;7;14;5;21;"CLE";103;0,508387067880902;0,360835381183497;0,742162381308169;11;32;22;7;13;4;19;0
"MIA";95;0,501144855258649;0,327104001837312;0,741409018096783;9;31;20;7;13;5;19;"IND";99;0,476384309087481;0,351139229624035;0,753051263031772;10;34;21;7;13;4;20;1
"MIL";98;0,48877764774182;0,35590774021863;0,753271675131938;10;31;23;8;15;5;21;"LAL";97;0,457854010308808;0,33311064116698;0,751140483136438;11;32;19;7;12;4;20;1
"MIN";99;0,473202426768935;0,323965349139235;0,78483518686931;11;30;21;7;14;4;20;"BOS";103;0,488970041102523;0,33029323971924;0,770027002151749;11;32;24;8;13;3;21;1
"PHI";93;0,463032464044633;0,323970245154583;0,680477811741768;10;31;20;9;17;6;21;"ORL";97;0,485385243262234;0,349417490648719;0,750727245764827;10;32;21;7;14;4;20;0
"IND";99;0,477027511710479;0,350051897036812;0,753478951786939;10;34;21;7;13;4;20;"NYK";94;0,463984283284096;0,347045552047267;0,786485056676027;10;31;20;6;13;5;21;1
"LAC";105;0,516276491863575;0,368775738367556;0,707526010307538;9;33;23;8;12;5;21;"DEN";101;0,476238137612877;0,329841557364433;0,748918829013921;11;32;21;7;14;4;22;0
"ORL";97;0,485377922658884;0,349672547851376;0,750980775039823;10;32;21;7;14;4;20;"GSW";112;0,520876528213285;0,40639073704505;0,76352114620574;10;35;28;8;14;6;20;0
"NYK";95;0,464347950303222;0,346362132666652;0,786814974117276;10;31;20;6;13;5;21;"ORL";97;0,4854831174599;0,3487556390339;0,750524078816515;10;32;21;7;14;4;20;1
"SAC";103;0,491517562370418;0,348525134690059;0,744677623363017;10;33;22;7;15;4;20;"LAC";105;0,516636421683597;0,368358374719118;0,708516209135012;9;33;23;7;12;5;21;0
"CHI";101;0,469720953294771;0,35694899000376;0,779238259452486;11;35;21;6;13;5;18;"POR";103;0,494622343274346;0,358743827674709;0,771593237580307;11;34;21;6;13;4;19;0
"HOU";104;0,504587915812444;0,349618762108017;0,713158054617089;11;31;21;9;15;5;22;"SAS";103;0,51231217485785;0,378513848602971;0,790067722463691;9;34;24;8;13;5;18;0
"ATL";102;0,51064746772761;0,366424901956457;0,779640274609547;8;32;25;9;13;5;18;"CHA";97;0,459693858272091;0,327616916818764;0,766192678637139;9;34;20;6;11;5;18;1
"DAL";103;0,503268300649284;0,346404310546523;0,769274191528015;9;32;22;7;12;4;19;"MIN";99;0,473230487884274;0,325837075280098;0,783936873956192;11;30;21;7;14;4;20;1
"DET";99;0,475125841037343;0,340224995285475;0,68296641781676;12;32;20;7;12;4;19;"TOR";103;0,493604590186153;0,356477922829277;0,787975634700246;10;31;19;7;12;4;20;1
"BOS";103;0,489095571038296;0,329400546841781;0,769714636709204;11;33;24;8;13;3;21;"UTA";96;0,486783965359504;0,348170402555013;0,73445361925639;11;31;19;7;14;5;20;1
"CLE";103;0,507560581734275;0,361051374495179;0,744150155925317;10;32;22;7;13;3;19;"IND";99;0,476849418755755;0,348777958891806;0,755647236843083;10;34;21;7;13;4;20;1
"MIL";98;0,489743861898931;0,358130346645936;0,752526072093512;10;31;23;8;15;5;21;"HOU";104;0,504624648247347;0,35009093044998;0,7129647886389;11;31;21;9;15;4;22;1
"SAC";103;0,491578151210629;0,348035669442273;0,744245715526965;10;33;22;7;15;4;20;"OKC";106;0,5013711615281;0,345278043519353;0,762433146403636;12;34;21;7;14;5;21;0
"HOU";104;0,506112526961336;0,348242142724555;0,71257968338158;11;31;21;9;15;5;22;"NOP";100;0,484179862075476;0,363107863355565;0,761681887954298;10;32;21;7;12;5;19;1
"ORL";97;0,485809429433678;0,35024906450032;0,75229277625509;10;32;21;7;14;4;20;"CHI";101;0,469075314473928;0,357513443266027;0,77761991304239;11;34;21;6;13;5;18;1
"PHI";93;0,46463522069113;0,323538138312109;0,681172521133542;10;31;20;9;16;6;21;"CHA";97;0,460406358652504;0,32921021011344;0,767235199222695;9;34;20;6;11;5;18;0
"PHI";93;0,464338274714108;0,3233074747172;0,681843390971349;10;31;20;9;16;6;21;"MIA";96;0,501846907050258;0,327171934192705;0,742943650790055;9;32;20;7;13;5;19;0
"TOR";103;0,494365777688056;0,356898848372015;0,788521324024462;10;31;19;7;12;4;20;"POR";103;0,49354931664241;0,361054695087602;0,771391650730801;11;34;21;6;13;4;19;1
"CHI";101;0,469050432843895;0,358010352254176;0,777735281811736;11;35;21;6;13;5;18;"HOU";104;0,506070078857438;0,347609508796905;0,712492324469208;11;31;21;9;15;4;22;1
"DEN";101;0,478074785347522;0,330391897006653;0,749856643527755;12;32;22;7;14;4;22;"DAL";104;0,504246139338859;0,34686013462701;0,769257320972856;9;32;22;7;12;4;19;1
"DET";99;0,474912225708038;0,340716983313416;0,683456625007215;12;32;20;7;12;4;19;"POR";103;0,493666364459054;0,361012119845066;0,772659665034908;11;34;21;6;13;4;19;1
"MIA";96;0,50126803491723;0,328856462725366;0,7431072577961;9;32;20;7;13;5;19;"PHI";93;0,464456503726297;0,323524931510029;0,681216257867471;10;31;20;9;16;6;21;1
"CLE";103;0,508515587271447;0,360606950638492;0,744912944963328;10;32;22;7;13;3;19;"MEM";98;0,484223333117646;0,3345828025607;0,784657834755132;10;31;21;8;12;4;20;0
"NOP";100;0,483560625553337;0,363091849145793;0,763247470222538;10;32;21;7;12;5;19;"SAC";103;0,493445479618339;0,347264913667167;0,741698509437225;10;33;22;7;15;4;20;1
"LAL";98;0,459658245749885;0,33296063030541;0,751496107822483;11;32;19;7;12;4;20;"ORL";97;0,485737705127891;0,348247445180254;0,750709016163388;10;32;21;8;14;4;20;1
"POR";103;0,493552464543843;0,361390722204397;0,772670099615535;11;34;21;6;13;4;19;"WAS";100;0,493071169571318;0,359072287652967;0,738548140069975;9;33;23;7;14;4;20;1
"BOS";103;0,48884417697106;0,329775793036062;0,770631950701496;11;33;24;8;13;3;21;"MEM";98;0,483859025923406;0,334135185894057;0,784807107208201;10;31;21;8;12;4;20;1
"OKC";106;0,501868236804331;0,343631482640154;0,764316354157674;12;34;21;7;14;5;21;"LAC";105;0,516873430940817;0,367901158517056;0,707620323232263;9;33;23;8;12;5;21;1
"PHI";94;0,464247639071672;0,32379966734651;0,681259297197146;10;31;20;9;16;6;21;"HOU";104;0,506121434242246;0,348201222343538;0,712353705021851;11;31;21;9;15;4;22;0
"DEN";101;0,478319097737784;0,330998809972549;0,75003761293196;12;32;22;7;13;4;22;"PHX";101;0,485964482979561;0,343089434413514;0,753748158512288;10;32;20;8;15;4;21;1
"LAL";98;0,460629800007399;0,332860773466737;0,751888186888032;11;32;19;7;12;4;20;"CLE";103;0,509393575057484;0,360821906126988;0,745178325365004;10;32;22;7;13;3;19;0
"OKC";106;0,502034546686436;0,342805569303977;0,764014882360683;12;34;21;7;14;5;21;"MIN";99;0,475702376350558;0,326800078292708;0,785311225351829;10;30;22;7;14;4;20;0
"POR";103;0,493452732791303;0,363341800184821;0,773944177913398;11;34;21;6;13;4;19;"ORL";97;0,485887597679788;0,347154945490029;0,748098329268808;10;32;21;8;14;4;20;1
"ATL";102;0,510753708388363;0,366969837342021;0,777791549990848;8;32;25;9;13;5;18;"IND";99;0,476416270697084;0,348976310622705;0,758359152491141;10;34;21;7;13;4;20;1
"BKN";97;0,487135253998262;0,336778375117502;0,752462633815857;10;32;21;7;13;4;18;"MIL";98;0,489571968779485;0,358625339821052;0,75253363343999;10;31;23;8;15;5;21;0
"LAL";98;0,460553595727611;0,331885197805887;0,751955412223715;11;32;19;7;12;4;20;"NYK";95;0,465123834573873;0,346323578068668;0,787955321068167;10;31;20;6;13;5;20;0
"LAL";98;0,4611613993423;0,330954681102565;0,751814171014018;11;32;19;7;12;4;20;"SAC";103;0,493524053435027;0,346895794476366;0,742282978469634;10;33;22;7;15;4;20;0
"MIL";98;0,489641488987621;0,357260145247886;0,752388537422185;10;31;23;8;15;5;21;"TOR";103;0,494776842394484;0,357227852079897;0,78964438963889;10;31;19;7;12;4;20;0
"SAS";103;0,513362255658157;0,373063812999982;0,793653388064833;9;34;24;8;13;5;18;"LAC";105;0,515818656515068;0,368429030260953;0,708641015632799;9;33;23;8;12;5;21;1
"BOS";103;0,488072298436644;0,328375523355307;0,771837878306032;11;32;24;8;13;3;21;"OKC";106;0,502585629926571;0,342978231112999;0,765052533431418;12;35;21;7;14;5;21;0
"MEM";98;0,482186277295608;0,332723148346454;0,782618997047729;10;31;21;8;12;4;20;"MIN";99;0,476594972116864;0,327284013756742;0,785779477114163;10;30;22;7;14;4;20;0
"IND";99;0,476069344759747;0,349005832830275;0,757647283045918;10;34;21;7;13;4;20;"TOR";103;0,493998392974305;0,356965798161118;0,789643243964874;10;31;19;7;12;4;20;0
"MIA";96;0,50217413300703;0,332547303946067;0,745219960410403;9;32;20;7;13;5;19;"CHA";98;0,462603207557897;0,333401851345081;0,768575057905525;9;34;20;6;11;5;18;0
"DET";100;0,476988766962936;0,340723636807456;0,68535443452553;12;32;20;7;12;4;19;"SAC";103;0,493749288278116;0,347381628327792;0,743785466410525;10;33;22;7;15;4;20;1
"NOP";101;0,484073101058202;0,362762925640229;0,764320045736699;10;32;21;7;12;5;19;"POR";103;0,49251121560201;0,363059646543924;0,775506195844444;11;34;21;6;13;4;19;0
"CHA";98;0,462915795067902;0,333056474846107;0,768120918449197;9;34;20;6;11;5;18;"DEN";101;0,480111488695307;0,332157142579114;0,751166426931398;11;32;22;7;13;4;22;0
"MEM";98;0,481958290068869;0,331617816772395;0,783426039828232;10;31;21;8;12;4;20;"LAC";105;0,516952346569907;0,368849976524141;0,70897879354402;9;33;23;8;12;5;21;1
"SAS";103;0,512851656643813;0,373956692171852;0,794680656053539;9;34;24;8;13;5;18;"GSW";112;0,522196973134035;0,405200343751062;0,765460507529493;10;35;28;8;14;6;20;1
"MIL";98;0,490536260320359;0,356757761065261;0,75238032911245;10;31;23;8;15;5;21;"UTA";96;0,486450966797929;0,350150975271776;0,735966825951825;11;32;19;7;14;5;19;0
"MIN";99;0,476880231328322;0,327868573132519;0,786131062941608;10;30;22;7;14;4;20;"GSW";112;0,522416437492072;0,404727534471998;0,764536425243115;10;35;28;8;14;6;20;0
"BOS";103;0,48798062578286;0,329890141234086;0,772198304472481;11;33;24;8;13;3;21;"TOR";103;0,493053293657649;0,35674287442776;0,786653209179017;10;31;19;7;12;4;20;1
"WAS";100;0,493438601434759;0,360601686695164;0,738785959618083;9;33;23;7;14;4;20;"ATL";102;0,512558132347506;0,367922777618851;0,776632926071743;8;32;25;9;13;5;18;0
"SAS";103;0,513334041255948;0,374435533090352;0,795017379870011;9;34;24;8;13;5;18;"MEM";98;0,482732865525175;0,332009443257804;0,782990030723983;10;31;21;8;12;4;20;1
"WAS";100;0,493618394675854;0,361170999522266;0,738505870100518;9;33;24;7;14;4;20;"MIN";99;0,478552570140025;0,328106044210718;0,786067672513795;10;30;22;7;14;4;20;0
"NOP";100;0,483584095991029;0,361700901597626;0,763716185550588;10;32;21;7;12;5;19;"TOR";103;0,493314515664269;0,357519901656997;0,786730211885555;10;31;19;7;12;4;20;0
"ORL";98;0,486222111848179;0,348002100847564;0,748283868575599;10;32;21;7;14;4;20;"CHI";101;0,470327182430372;0,359540945196865;0,779707632747238;11;34;22;6;13;5;18;1
"POR";103;0,491837096848084;0,361574550524114;0,775319223789825;11;34;21;6;13;4;19;"PHI";94;0,464572820295858;0,323620840916308;0,684517632594574;10;31;20;9;16;6;21;1
"IND";99;0,476644035582052;0,350316570307966;0,758558578299193;10;34;21;7;13;4;20;"HOU";104;0,508538774752151;0,347203688702238;0,709334939321894;11;31;22;9;15;5;22;1
"LAC";105;0,517085940512096;0,366475910348558;0,708296027677742;9;33;23;8;12;5;21;"DEN";101;0,479599983366918;0,332246525045465;0,750617123413762;11;32;22;7;13;4;22;1
"LAL";98;0,461296846047288;0,330089697240267;0,755566528558791;11;32;19;7;12;4;20;"WAS";100;0,49425693788822;0,361349824614954;0,737300826667167;9;33;24;8;14;4;20;0
"CHI";101;0,469673765892419;0,359860622383278;0,779408443718761;11;34;22;6;13;5;18;"ATL";102;0,512558377745949;0,365770595043008;0,778639672600266;8;32;25;9;13;5;18;0
"DEN";101;0,479591453979646;0,332518840172564;0,751535083405427;11;32;22;7;14;4;22;"DAL";104;0,504253381556674;0,347040074217564;0,774714547400803;9;32;22;7;12;4;19;0
"NOP";100;0,483229175556064;0,362083815984602;0,763496918093679;10;32;21;7;12;5;19;"NYK";95;0,464247327033224;0,348200093123331;0,786734799717286;10;31;20;6;13;5;20;1
"DAL";104;0,503907818616823;0,346867844445477;0,774650797941899;9;32;22;7;12;4;19;"NYK";95;0,464684580237655;0,347113197522774;0,787381344585461;10;31;20;6;13;5;20;1
"LAL";98;0,459690239554937;0,330024860332747;0,755405766519366;11;32;19;7;12;4;20;"MIA";97;0,504208422958823;0,332956677043217;0,743789243205917;9;32;20;7;13;5;19;1
"TOR";103;0,49258855456552;0,358138840115872;0,786139865961557;10;31;19;7;12;4;20;"ATL";102;0,512225729785532;0,366140669911358;0,778093267661705;8;32;25;9;13;5;18;1
"HOU";104;0,508129560213654;0,34736566732626;0,708986625935771;11;31;22;9;15;5;21;"CHI";101;0,469634539502423;0,360645510747495;0,780264271303119;11;34;22;6;13;5;18;0
"NOP";100;0,482723500678051;0,363323920859722;0,763678839873095;10;32;21;7;12;5;19;"DEN";101;0,479687723715237;0,333484931695169;0,752132373020996;11;32;22;7;14;4;22;1
"GSW";112;0,521248357376067;0,40568762166562;0,764343082403233;10;35;28;8;14;6;20;"BOS";103;0,486936124078017;0,330191082016474;0,77204585298174;11;33;24;8;13;3;21;0
"SAS";103;0,513142649489557;0,373500456303255;0,795043113749067;9;34;24;8;13;5;18;"TOR";103;0,492473457342773;0,358427619113803;0,787777554257984;10;31;19;7;12;4;20;1
"GSW";112;0,521440028951885;0,406909712095396;0,764681690804356;10;35;28;8;14;6;20;"POR";103;0,491494393980023;0,364636374218753;0,775589752930111;11;34;21;6;13;4;19;1
"LAL";98;0,459624322610405;0,329744413657947;0,754989623518698;11;32;19;7;12;4;20;"BOS";103;0,487276045351472;0,329791557391633;0,772050138640517;11;33;24;8;13;3;21;0
"DEN";101;0,479676576423388;0,333340262735723;0,751329486399617;11;32;22;7;13;4;22;"OKC";107;0,506268649006658;0,34278011001583;0,764908463705209;12;35;21;7;14;5;21;0
"PHI";94;0,463460224927532;0,324558722931353;0,688418890857399;10;31;20;8;16;5;21;"NOP";100;0,483559554943923;0,36348667187108;0,762618072404087;10;32;21;7;12;5;19;1
