"HOME";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"AWAY";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"WINNER"
"PHI";95;99;0,466430749629055;0,489498339344296;0,330976942306378;0,363301302590571;0,6992038455655;0,688373015873016;10;11;31;36;21;23;8;7;16;19;5;7;21;22;"POR";104;97;0,494701910064536;0,437357910906298;0,363106497044091;0,301799455579541;0,778396956675636;0,812857142857143;10;13;34;33;21;20;6;7;13;12;4;8;20;17;1
"CHI";101;101;0,471488735621691;0,482364287861216;0,349803998998893;0,333361344537815;0,787150967077039;0,772993352947586;11;12;34;35;21;20;6;8;13;14;5;5;18;18;"SAC";103;103;0,494088388594681;0,524895487175061;0,351605914788633;0,340324365289882;0,746606148695227;0,784581244778613;10;9;33;29;22;22;7;9;15;16;4;5;20;23;3
"CHA";100;104;0,468791139083029;0,465661081382922;0,341152678225939;0,390122630992196;0,776245441072329;0,872979946524064;9;10;34;36;21;22;6;8;11;13;5;4;17;15;"BKN";99;116;0,490737037111956;0,516774357755949;0,338897933456545;0,399399245740709;0,757689383492409;0,844085213032581;10;7;32;33;21;25;7;7;14;13;4;4;19;19;7
"MIA";97;104;0,500641465217724;0,545851021891603;0,335662128554538;0,353735632183908;0,730032943566109;0,707033827114963;9;6;32;34;20;22;7;7;13;11;5;3;19;21;"MIL";99;97;0,496582019940868;0,472257569827949;0,358244923772819;0,33125313283208;0,751122466842498;0,743773587523587;10;12;31;29;23;22;8;7;14;13;5;4;21;21;12
"UTA";97;110;0,495087184883045;0,539502327246688;0,353748624792545;0,346202395080375;0,737927566877235;0,695138888888889;10;11;32;35;19;22;7;7;13;12;5;4;19;18;"IND";100;102;0,482986101028443;0,522582773448648;0,353339280724079;0,380317735868908;0,770445124918688;0,77529185520362;9;7;34;29;21;23;7;11;13;16;4;4;20;17;9
"DAL";102;104;0,499585535016611;0,509208333333333;0,348358477316634;0,395852531609653;0,778885670156032;0,780196703880914;9;7;32;32;21;22;7;6;12;10;4;3;19;20;"LAL";99;99;0,465198890410868;0,481860289576614;0,333213660410559;0,328145188145188;0,760834364992959;0,771928104575163;11;11;32;32;19;21;7;6;13;16;4;3;20;19;49
"DET";100;102;0,480012003048051;0,502134500778568;0,341952122429359;0,372588235294118;0,699131398138517;0,690202444614209;12;10;33;35;20;23;7;6;12;13;4;3;18;23;"SAC";103;103;0,494156217117358;0,506534831437356;0,351975941297204;0,354038651004168;0,74671492090934;0,780532661782662;10;9;33;30;22;23;7;9;15;15;4;5;20;22;-5
"PHI";95;102;0,466766403837348;0,481320106877884;0,331443931702718;0,376825100963032;0,701085348448339;0,781186868686869;10;8;31;36;21;26;8;7;16;17;5;7;21;22;"LAC";106;108;0,516335712286367;0,507309713559714;0,371191349037225;0,407126941685765;0,720306662954025;0,753344419807834;9;11;33;32;23;22;8;6;12;12;5;4;21;20;11
"WAS";102;112;0,500707321550837;0,557777822667529;0,362011052401801;0,367960875331565;0,747800655030297;0,837989461518873;9;9;33;34;24;24;8;7;14;13;4;3;20;21;"BOS";104;109;0,490665707257369;0,51864937738323;0,338005618891401;0,343633033633034;0,781036600008857;0,86465058642156;10;9;32;30;24;25;8;7;13;12;4;3;21;18;15
"BOS";104;113;0,491237495698843;0,543247378252418;0,338033103968476;0,335110306360306;0,781785228716948;0,904782165368929;10;10;32;30;24;27;8;8;13;13;4;3;21;20;"HOU";107;112;0,520489669776492;0,595428321758234;0,352610106963166;0,324342968859098;0,720416606796309;0,780581453634085;11;8;32;29;22;26;9;9;15;14;5;6;21;19;11
"CHA";100;106;0,468682616823658;0,479291204449363;0,340543356652773;0,384818283166109;0,777387774740121;0,873000254647313;9;9;34;37;21;25;6;8;11;12;5;5;17;16;"GSW";113;115;0,531724883169152;0,553359343655943;0,402513316405017;0,3965664160401;0,770077420162857;0,748794207741576;9;8;35;35;28;28;8;8;14;15;6;7;20;17;-10
"CLE";104;111;0,508997417063166;0,519026453848975;0,36765769659055;0,379916404684207;0,746874287347612;0,662081162502215;10;9;33;32;22;23;7;7;13;14;3;4;19;20;"SAC";103;103;0,494184177801007;0,506534831437356;0,351989638753569;0,353006392939652;0,747274353649661;0,778259934509934;10;9;33;31;22;24;7;9;15;13;4;4;20;21;-4
"BOS";104;117;0,491841992472571;0,546883741888781;0,33866431887955;0,352304876496053;0,781871965723058;0,884782165368929;10;10;32;31;24;29;8;8;13;13;4;4;21;21;"ORL";99;99;0,489574612419291;0,493853028727438;0,346182956356519;0,311529220779221;0,741979133911354;0,700419517758228;10;9;32;35;22;23;7;7;13;13;4;4;20;18;30
"NOP";101;116;0,482806311076819;0,509480407745225;0,362568478792191;0,398238645885705;0,759939246653057;0,710332352620682;10;10;33;35;22;25;7;8;12;10;5;7;19;20;"SAS";104;111;0,510304372894821;0,491900120346341;0,379992399168566;0,38460705960706;0,80004103543582;0,825857516047171;9;9;34;34;24;24;8;8;12;10;5;5;18;17;16
"POR";104;104;0,494733478238141;0,454667573107547;0,363269185877474;0,339532702724553;0,779473849097642;0,855555555555556;10;10;34;32;21;20;6;7;13;13;4;5;20;19;"MEM";98;102;0,477331451282718;0,47432250643204;0,334526351729849;0,355652465181877;0,779106865180252;0,771256429844665;10;13;31;33;21;20;8;6;12;11;4;4;21;19;3
"TOR";104;97;0,495024133198096;0,471428571428571;0,362691325098318;0,285342047930283;0,789153128640242;0,800882641386074;10;10;31;31;19;15;7;8;11;11;4;7;20;21;"MIL";99;103;0,497146025058393;0,492920637754174;0,358044323412503;0,353188405797101;0,751371940381892;0,755862907221603;10;11;31;28;23;22;8;9;14;16;5;4;21;21;16
"GSW";113;120;0,532473367952301;0,578790378138702;0,402975338602149;0,401328320802005;0,770278475043602;0,770553467000835;9;8;35;36;28;28;8;8;14;13;6;7;20;17;"LAC";106;104;0,515996602532396;0,47397638022638;0,371462009789745;0,407126941685765;0,719910705281429;0,716980783444198;9;10;33;29;23;22;8;5;12;12;5;3;21;20;46
"MIA";97;107;0,500443188211404;0,51125516327644;0,33775621199171;0,443985507246377;0,730001110227252;0,709949348558044;9;7;32;32;20;20;7;8;13;11;5;4;19;20;"DET";100;108;0,480322157277466;0,529869477666088;0,341911275087672;0,368666666666667;0,69858259214418;0,669369111280876;12;12;33;35;20;22;7;7;12;13;4;2;18;23;13
"MIN";100;111;0,485133176490442;0,528208469057447;0,33444257710982;0,377162309368192;0,785115993481533;0,762912698412698;10;10;30;30;22;26;7;8;14;12;4;5;20;21;"BKN";100;104;0,490923452266382;0,489818051334009;0,339059159313342;0,360848907190371;0,759932522331699;0,860811965811966;10;4;32;33;21;21;7;5;14;13;4;4;19;18;20
"IND";101;109;0,484355875468505;0,545947748158275;0,353370879288667;0,384004884004884;0,771805563913863;0,814943096119567;9;6;33;31;21;20;7;9;13;13;4;4;20;22;"HOU";107;113;0,520869892721489;0,588215499222364;0,352442329485578;0,3545362164717;0,722293130055347;0,836105263157895;11;6;32;30;22;25;9;9;15;17;5;5;21;23;19
"SAS";104;108;0,510294384024758;0,484164464608636;0,379914882412489;0,375516150516151;0,799340243386567;0,788292298655867;9;9;34;35;24;24;8;6;12;11;5;5;18;18;"DAL";102;107;0,499846871353174;0,515988047746236;0,34817701711932;0,35810217063414;0,780016776802252;0,865064102564103;9;8;32;32;21;20;7;7;12;9;4;4;19;19;-4
"SAS";104;106;0,510064403258313;0,4679007283449;0,37969515812438;0,36525974025974;0,798921309765826;0,75896899038519;9;9;34;35;24;20;8;7;12;12;5;6;18;18;"OKC";106;101;0,506998716371146;0,471723633407844;0,338014171054353;0,312046102046102;0,759278687671606;0,745551587301587;12;10;34;39;21;19;7;7;14;15;5;6;21;21;14
"BOS";104;116;0,491533208080754;0,527621242333605;0,338969735740249;0,379076996652319;0,782511413068828;0,843863636363636;10;9;32;35;24;29;8;7;13;11;4;4;21;21;"TOR";104;105;0,496012231418114;0,530830507464435;0,362322832643023;0,340666847384115;0,788209652797414;0,705422323925756;10;11;31;34;19;18;7;6;11;12;4;5;20;21;5
"BKN";99;103;0,49123834996573;0,513811800676555;0,337536754783856;0,308691308691309;0,759865934413945;0,81305944055944;10;8;32;34;21;19;7;5;14;15;4;4;19;21;"NYK";97;108;0,467882882516466;0,450327812284334;0,349845666755445;0,284235578289287;0,78841688812291;0,752926241593843;11;17;32;37;21;22;6;9;13;13;5;6;20;22;-5
"DEN";103;113;0,486229113772612;0,47969696969697;0,33992510303298;0,402295057599405;0,754447538538395;0,809794964269018;11;13;33;33;22;25;7;7;14;13;4;4;21;18;"MEM";99;109;0,477637818231626;0,50223371399842;0,336654691757675;0,452374292374292;0,779979792642853;0,814575757575758;10;9;31;32;21;21;8;7;12;10;4;3;21;22;-20
"DET";100;109;0,48137233325249;0,569246659623915;0,341028195019837;0,315811965811966;0,698574950552943;0,682405187780441;12;9;33;34;20;21;7;7;12;12;4;3;18;20;"NOP";101;104;0,483356341635965;0,511292727427795;0,361927776931063;0,358267195767196;0,758892854056569;0,680350877192982;10;9;33;34;22;23;7;8;12;13;5;6;19;17;20
"MIA";97;109;0,500630558445678;0,511017234131988;0,338328943295885;0,430267558528428;0,729669399002262;0,741961306428126;9;7;32;32;20;22;7;9;13;10;5;6;19;19;"ATL";102;109;0,508652988058098;0,459252238008234;0,361249287837506;0,351829097858019;0,76428331303227;0,78508039329092;8;9;32;35;25;24;8;7;14;13;5;4;18;18;23
"LAC";106;113;0,516484314828185;0,490576030576031;0,371089270888611;0,440894884269497;0,720589204498027;0,725651498693861;9;9;33;32;23;21;8;6;12;13;5;5;21;21;"GSW";113;125;0,532740488672945;0,572551525801363;0,402732492797328;0,409962831286361;0,770999811679446;0,833318070818071;9;9;35;35;28;31;8;9;14;12;6;8;20;19;-13
"BOS";104;115;0,491821330890479;0,516225641900861;0,339121412542531;0,384612710938034;0,782526379763433;0,813506493506494;10;8;32;36;24;28;8;6;13;11;4;4;21;19;"LAL";99;104;0,465599819349539;0,482599206349206;0,333784925259364;0,35800655484866;0,762139877723388;0,817493617493617;11;12;32;36;19;19;7;6;13;14;4;6;20;20;6
"DET";100;110;0,481264674374363;0,552438750019395;0,341411600291132;0,321855921855922;0,698921456731328;0,69149609687135;12;10;33;33;20;21;7;7;12;10;4;3;18;17;"MIN";101;109;0,485150155299221;0,492212484247394;0,334619756327161;0,372322890842161;0,784951951119548;0,782104138551507;10;10;30;32;22;26;7;7;14;11;4;6;20;19;8
"OKC";106;101;0,506502948811449;0,45796701965123;0,338452505603941;0,332026082026082;0,759569607643686;0,766915478312537;12;11;34;34;21;18;7;7;14;16;5;4;21;22;"MEM";99;109;0,478103036665739;0,525001571141277;0,335827099373806;0,393044148833622;0,780367091582638;0,83530303030303;10;9;31;29;21;22;8;8;12;11;4;3;21;24;12
"IND";101;108;0,484488403680309;0,535558460019014;0,353751972881194;0,347380952380952;0,771852568156515;0,802391157229867;9;7;33;32;21;22;7;10;13;11;4;5;20;20;"DET";100;106;0,48103104557615;0,523830831756305;0,34146522622685;0,321015585721468;0,699391589490717;0,710319626283115;12;11;33;34;20;19;7;6;12;12;4;4;18;15;21
"UTA";97;98;0,495093905099781;0,495980892766607;0,352994226081187;0,344440157543606;0,739133468446048;0,798905309250137;10;8;32;33;19;17;7;6;13;12;5;3;19;18;"CHA";100;104;0,469594115102271;0,507877042803983;0,34059944770707;0,34295527198753;0,77998996721784;0,889282051282051;9;5;34;35;21;23;6;4;11;10;5;4;17;17;7
"BKN";99;97;0,490456830049297;0,478924006478416;0,338002506293;0,29247791424262;0,761233063378808;0,823869282891022;10;9;32;36;21;18;7;6;14;18;4;5;19;21;"TOR";104;104;0,495685662346511;0,5236021924096;0,361839754340215;0,32590346834829;0,788605418798849;0,765492063492063;10;10;32;34;19;18;7;6;11;12;4;4;20;21;-8
"ATL";102;111;0,509682019080772;0,5351004784689;0,360753930600319;0,313712422934434;0,764018536520527;0,758560213940649;8;10;33;38;25;23;8;7;14;15;5;3;18;19;"UTA";97;104;0,496145425086459;0,551536448322163;0,35314062033366;0,357726870830319;0,738797973993366;0,779857690202518;10;9;32;34;19;20;7;7;13;12;5;4;19;18;-25
"DEN";103;108;0,486567615066854;0,462151609774561;0,340293129962292;0,402891330891331;0,753989073941453;0,746743365330322;12;15;33;32;22;26;7;8;14;15;4;4;21;17;"DAL";102;103;0,499702482190852;0,495555555555556;0,348778118145388;0,374977193110495;0,780570040470694;0,835303759184833;9;7;32;32;21;20;7;7;12;8;4;3;19;19;23
"IND";101;104;0,484141183503069;0,505525673133769;0,353537741880315;0,337490842490843;0,771309869764127;0,757668064230912;9;8;33;32;21;22;7;8;13;11;4;6;20;19;"OKC";106;100;0,505982184306274;0,442183235867446;0,337509266945021;0,298498498498499;0,75931682653308;0,777828176725236;12;15;34;35;21;18;7;8;14;15;5;6;21;22;3
"MEM";99;106;0,477847928508542;0,484205037474047;0,335350103842544;0,352731829573935;0,780942411137632;0,834958041958042;10;11;31;30;21;21;8;8;12;11;4;5;21;24;"SAS";104;101;0,509862271695893;0,491294021340907;0,378920021395641;0,333880154932786;0,797559564066715;0,693337766564311;9;9;34;37;24;21;8;9;12;15;5;8;18;20;15
"CHA";100;104;0,469430302191222;0,49283235561431;0,340269037158568;0,326531155563414;0,780210320179316;0,868132625994695;9;6;34;35;21;23;6;4;11;9;5;5;17;17;"BKN";99;97;0,490686196576846;0,480674006478416;0,33798088975152;0,29247791424262;0,761456631647997;0,825774044795784;9;9;32;37;21;19;7;5;14;18;4;6;19;22;4
"ATL";103;106;0,510056337384128;0,557827751196172;0,360456890810899;0,308455553161436;0,764337959547314;0,785226880607315;8;9;33;35;25;22;8;7;14;14;5;4;18;18;"DEN";103;106;0,486547130076465;0,48635795898091;0,340085543922905;0,350871128871129;0,753364344983611;0,705335497835498;12;15;33;31;22;26;7;7;14;15;4;4;21;17;11
"SAC";103;102;0,49551016226145;0,510635572458018;0,353386890217752;0,348687481655997;0,748392522852441;0,800017789228315;10;7;33;35;22;24;7;8;15;13;4;4;20;20;"BOS";104;106;0,492113485083528;0,506105538427099;0,338852660147194;0,346240842490842;0,783331176658628;0,841284271284271;10;8;32;34;24;23;8;7;13;12;4;2;21;19;16
"DAL";102;106;0,500230590400411;0,50535854116278;0,348690630552212;0,383853243530663;0,780766399544697;0,779664870295944;9;5;32;31;21;19;7;7;12;8;4;4;19;20;"UTA";97;112;0,496508442156439;0,564937641723356;0,353963990156604;0,408728197090266;0,739511080751631;0,748832866479925;10;10;32;35;19;24;7;8;13;13;5;3;19;21;7
"OKC";106;105;0,506099906257256;0,467810595405532;0,337320216620945;0,307757757757758;0,759362303334445;0,762924330571389;12;16;34;34;21;19;7;7;14;14;5;5;21;21;"CLE";105;123;0,511292243128601;0,573222275808483;0,369031548134034;0,445208065208065;0,747021401736455;0,773951603951604;10;9;33;34;22;25;7;7;13;14;4;4;19;17;9
"CHA";100;103;0,469671883931343;0,480206266271004;0,340170438923369;0,322507280571797;0,780752296272035;0,852513578375647;9;7;34;36;21;24;6;6;11;11;5;4;17;17;"LAC";106;111;0,516246117139082;0,511892941708569;0,37128956345725;0,385604172703564;0,720124046529955;0,71003663003663;9;10;33;33;23;23;8;5;12;12;5;4;21;18;-5
"DAL";102;106;0,50022953264628;0,50535854116278;0,349319179429102;0,404073023750443;0,781007532268498;0,782045822676897;9;5;32;31;21;21;7;7;12;9;4;3;19;20;"ORL";99;96;0,489878018516599;0,486404566962892;0,34465595916906;0,292605475040258;0,742239997412661;0,765099206349206;10;9;32;33;22;22;7;6;13;15;4;5;20;18;32
"OKC";106;108;0,506420323061746;0,494175943804779;0,336921494170621;0,303703703703704;0,759446392258844;0,753774003774004;12;16;34;35;21;20;7;7;14;16;5;6;21;21;"GSW";113;122;0,533066625216489;0,557335021159991;0,403372830864709;0,432457675152172;0,771496086688842;0,805104106419896;9;8;35;32;28;31;9;10;14;12;6;6;20;21;-16
"NYK";97;108;0,469452981421643;0,536967234344284;0,351352066048545;0,416127235651854;0,786547122168916;0,706147186147186;10;9;32;30;21;23;6;7;13;13;5;5;20;19;"SAS";104;99;0,509643441889829;0,499605721185254;0,379121033772079;0,373459510846081;0,798043523360209;0,772285936285936;9;11;34;34;24;21;8;7;12;14;5;5;18;18;4
"MIL";100;111;0,498857673024178;0,571179108248074;0,359246624161047;0,386316074817024;0,751783235556598;0,787355835097771;10;6;31;30;23;25;8;9;14;13;5;5;21;21;"DET";100;103;0,481771403070783;0,513606775339976;0,339899144829849;0,272557644758783;0,700559721355993;0,750789391562852;12;12;33;33;20;21;7;7;12;12;4;3;18;16;13
"PHX";102;104;0,484365882331219;0,45830789093947;0,341913383919181;0,307018314340969;0,762200165170113;0,822449472096531;11;13;32;31;19;19;8;7;15;15;4;6;22;24;"NOP";101;107;0,484698506782393;0,543560488346282;0,361300991882807;0,347911260782228;0,758748139680117;0,795213083213083;10;7;33;33;22;21;7;8;12;16;5;5;19;22;-2
"POR";104;106;0,494767780145849;0,485038384000063;0,363083939329582;0,355421245421245;0,77921754952469;0,756124423963134;10;14;34;35;21;18;6;4;13;13;4;4;20;24;"ATL";103;108;0,510175091078906;0,546142607072004;0,360143955517562;0,331752256458139;0,764412621477112;0,774977598566308;8;7;33;35;25;22;8;7;14;12;5;5;18;19;-5
"IND";101;103;0,484984169479707;0,519983786335979;0,354515196251184;0,363448773448773;0,772455640182632;0,806984126984127;9;8;33;30;21;24;7;4;13;11;4;3;20;19;"WAS";103;118;0,501950063495961;0,512904951413106;0,364594137729779;0,457172413793103;0,748388317808868;0,759390609390609;9;11;33;33;24;25;8;7;13;13;4;5;20;21;-13
"NOP";101;105;0,485080621474799;0,541198236232292;0,360919869575489;0,364612391193036;0,758212577154177;0,759296999296999;10;6;33;32;22;22;7;9;12;17;5;4;19;22;"HOU";107;121;0,521642583344037;0,541273743539969;0,352809042281949;0,392641898864809;0,723048500349263;0,765479735318445;11;12;32;33;23;26;9;9;15;14;4;3;21;21;-30
"TOR";104;100;0,496136584015456;0,511510383583637;0,362275874235782;0,370238095238095;0,787848881289523;0,733425892316999;10;8;31;30;19;17;7;6;11;12;4;3;20;20;"BOS";104;107;0,49381808301367;0,554744920362461;0,340485959730193;0,412475026995151;0,783619335959872;0,789828722002635;10;5;32;31;24;22;8;6;13;13;3;3;21;21;10
"GSW";113;116;0,533304116870396;0,554855072463768;0,40279831959142;0,381060931899642;0,772395021097817;0,7999666999667;9;8;35;35;28;29;9;10;14;12;6;8;20;19;"BKN";100;106;0,491727274412179;0,535047291780976;0,337877749059984;0,346452166452166;0,760242986894462;0,720973242031736;10;9;32;33;21;24;7;6;14;17;4;4;19;21;17
"MIA";98;110;0,501847900058259;0,52022189345376;0,34051964423722;0,36292736179833;0,731953634227528;0,799201754040464;9;11;32;34;20;21;7;6;13;14;5;5;19;23;"IND";101;101;0,484978263079897;0,500181855263605;0,354727662008619;0,385726495726496;0,773978976972992;0,843907203907204;9;9;33;32;21;23;7;6;13;12;4;3;20;19;18
"NYK";98;107;0,469610310027824;0,512190328190328;0,351635294385184;0,436225178330441;0,786484308443488;0,751031543052003;10;9;32;32;21;23;6;6;13;13;5;7;20;19;"PHI";96;111;0,470114807563869;0,540841753708196;0,331451023238542;0,310466983517039;0,705037109815231;0,743602797844284;10;11;31;35;21;24;8;11;16;15;5;6;21;22;1
"LAC";106;104;0,515808347959318;0,496721611721612;0,370803624130058;0,349616669464496;0,720995474598824;0,758989738401503;9;8;33;33;23;21;8;11;12;12;5;3;21;20;"CHA";100;102;0,46997024356078;0,482978723404255;0,340384995713429;0,349739671760045;0,783265036553391;0,892820512820513;9;6;34;37;21;20;6;7;11;13;5;4;17;19;3
"MIL";100;108;0,499437683714369;0,52790674134557;0,359598731324271;0,397931387608807;0,75245574862952;0,837551775913845;10;7;31;28;23;24;8;9;14;12;5;3;21;20;"PHX";103;112;0,48552160712211;0,514148982056591;0,342278418472479;0,363721061547149;0,761544742214778;0,748601055806938;11;11;32;34;20;23;8;8;15;18;4;5;22;23;4
"OKC";106;111;0,505788140471468;0,492195152211124;0,337290626274093;0,336000487151382;0,759003332288818;0,743352194699443;12;14;34;35;21;20;7;8;14;15;5;4;21;20;"NOP";101;99;0,485017659464613;0,518056845589406;0,360328110535912;0,302598566308244;0,757919655977848;0,729882441882442;9;7;33;32;22;19;7;9;12;15;5;4;19;22;8
"WAS";102;109;0,501688768107553;0,507453180961336;0,363882741447019;0,416807732497388;0,748603042395352;0,739798534798535;9;9;33;30;24;23;8;8;14;15;4;4;20;21;"UTA";97;99;0,496313754831719;0,487825387473942;0,353821914053977;0,34762739597943;0,740184534130502;0,769547101449275;10;10;32;34;19;18;7;8;13;14;5;5;19;18;-10
"DAL";102;93;0,499730561149871;0,477975403906438;0,349592589341303;0,361513261513261;0,781835659997579;0,817942028985507;9;7;32;32;21;20;7;8;12;12;4;3;19;18;"MIA";98;106;0,501800490103425;0,513549474701962;0,340544796924348;0,373824797695765;0,730746423635166;0,720080874919585;9;11;32;33;20;23;7;7;13;13;5;5;19;21;7
"PHI";96;110;0,470529090938022;0,554981097970491;0,331283608995583;0,297290512928804;0,705861557255023;0,763485838779956;10;11;31;36;21;23;8;10;16;17;5;5;21;23;"GSW";113;114;0,533453724717016;0,550331262939959;0,401919836327441;0,338569274502534;0,772725778160849;0,826340326340326;9;9;35;34;28;29;9;11;14;12;6;8;20;18;-11
"CHI";101;112;0,473830632816103;0,488461538461539;0,349951983457894;0,39958371040724;0,786365119656749;0,819838709677419;11;10;34;32;22;27;6;8;13;11;5;3;18;17;"DEN";104;110;0,487980937455941;0,529947398513436;0,342602811911946;0,374972440589139;0,753620505104472;0,754131652661064;12;10;33;35;22;26;7;8;14;14;4;2;21;20;-18
"DET";100;103;0,481430197280995;0,464867945179404;0,339922513862914;0,339632915211863;0,701553458103079;0,752335604406912;12;11;33;38;20;21;7;6;12;12;4;2;18;18;"POR";104;104;0,494574601705457;0,456050924691589;0,364363430721259;0,423722943722944;0,778608376129738;0,708204906204906;10;11;34;37;21;19;6;6;13;16;4;4;20;26;7
"ATL";102;94;0,509745100244304;0,490911501688753;0,35927208707039;0,321084249084249;0,762704030513088;0,687867746288799;8;9;33;36;25;20;8;7;14;16;5;5;18;16;"DAL";102;92;0,49963030296292;0,469429949360984;0,349925847532826;0,37969507969508;0,782122794757205;0,835172798216276;9;8;32;30;21;20;7;9;12;14;4;3;19;19;5
"LAC";106;107;0,515737774977357;0,50029304029304;0,37072388106015;0,348204904758613;0,720180590955354;0,739409318821084;9;9;33;29;23;23;8;12;12;11;5;2;21;21;"HOU";107;122;0,521835174289922;0,54456300118596;0,352489222922742;0,340660962882058;0,724158092910615;0,797154726993437;11;14;32;30;23;25;9;8;15;12;4;3;21;21;-19
"UTA";97;101;0,495970934600977;0,497742160841419;0,353430684706298;0,385155329034048;0,739790042234268;0,741202113104287;10;10;32;33;19;20;7;8;13;14;5;6;19;20;"MIN";101;109;0,487564482957613;0,520246354952237;0,335962955408499;0,382385730211817;0,785696608939287;0,78010989010989;10;13;30;36;22;24;8;10;14;13;4;4;19;16;-27
"NOP";101;99;0,485040196305369;0,495328188612487;0,360148215752409;0,292566820276498;0,759132115095141;0,809671638193377;9;8;33;36;22;20;7;7;12;15;5;3;19;20;"SAS";104;106;0,509924645666401;0,532503392791536;0,378250124630633;0,322595177656357;0,798226045274145;0,795458839406208;9;11;34;36;24;25;8;9;12;13;5;6;18;19;-3
"CHI";101;107;0,473758934434799;0,476291486291486;0,349581165335291;0,392450583472255;0,786306684126706;0,771743471582181;11;10;34;33;22;27;6;10;13;13;5;2;18;18;"LAC";106;105;0,516508040488865;0,548803418803419;0,370368150394038;0,326168326827298;0,719983565076693;0,694702111613876;9;10;33;28;23;22;8;8;12;13;5;2;21;21;-10
"POR";105;115;0,49496958588405;0,522100840008113;0,365746866892626;0,473714285714286;0,778221323320273;0,74023088023088;10;8;34;35;21;21;6;7;13;15;4;6;20;21;"BKN";100;105;0,492038007874684;0,516909593444611;0,338229855262993;0,342380952380952;0,760280705674867;0,696932321315623;9;9;32;33;21;20;7;7;14;15;4;3;19;22;14
"LAL";99;97;0,466939407587522;0,513307803307803;0,333577335792433;0,300064935064935;0,75980980006563;0,658449328449328;11;10;32;33;19;21;7;10;13;16;4;5;20;21;"NOP";101;101;0,484733343525982;0,469314202598501;0,360213642114733;0,328857142857143;0,758808688533992;0,785276033797773;9;9;33;36;22;19;7;7;12;14;5;2;19;18;-8
"NYK";98;101;0,469824597494295;0,491131184714323;0,351176422327651;0,317618301238991;0,787283460518708;0,821990690100235;10;10;32;34;21;18;6;8;13;12;5;5;20;19;"GSW";113;107;0,533256679462321;0,514354195115135;0,40033369089121;0,281805180359129;0,773837706768926;0,83767086375782;9;11;35;31;28;26;9;11;14;13;6;6;20;18;-7
"ATL";103;110;0,509893680254128;0,547808539436446;0,359732079013224;0,379684981684982;0,761681131336679;0,721182795698925;8;10;33;34;25;23;8;9;14;16;5;5;18;19;"GSW";113;109;0,533058950006643;0,522173541256018;0,400572509233299;0,301746529332736;0,773832814989007;0,83767086375782;9;11;35;29;28;27;9;11;14;13;6;4;20;19;-8
"LAC";106;109;0,516726232979438;0,56201096597323;0,370718951493624;0,355298761609907;0,719529986713341;0,651439700266359;9;10;33;30;23;23;8;8;12;13;5;3;21;21;"BOS";104;104;0,493652186301335;0,49701680953393;0,340282055389581;0,330713685172888;0,783590734586141;0,779038980509745;10;8;32;36;24;24;8;7;13;14;3;4;21;23;14
"ORL";99;104;0,490537028967966;0,545088691689881;0,34389389286132;0,294332788671024;0,742581828551161;0,763755980861244;10;9;32;34;22;19;7;6;13;12;4;5;20;20;"NYK";98;102;0,469835113392224;0,479861343444482;0,351515874109422;0,346189729810419;0,788059786193125;0,858326093826943;10;10;32;33;21;19;6;8;13;12;5;3;20;19;-8
"DAL";102;104;0,500650227806787;0,524295935833528;0,349766352992565;0,387562941240361;0,782269856773578;0,827789757280604;9;8;32;31;21;22;7;6;12;12;4;3;19;18;"LAL";99;101;0,467157509601027;0,516641136641137;0,333722464436618;0,333398268398268;0,759667093606012;0,718189588189588;11;9;32;32;19;21;7;8;13;16;4;4;20;21;11
"MIA";98;111;0,501378425635445;0,482469937469937;0,342367995189047;0,424047277447564;0,731845742728181;0,781095238095238;9;11;32;32;20;21;7;7;13;10;5;6;19;18;"CHA";100;105;0,469639623893092;0,454893986714178;0,341627161127251;0,397027738583716;0,784554988267876;0,842086834733893;9;10;34;31;21;20;6;8;11;11;5;4;17;14;7
"MEM";99;109;0,478628879535071;0,51443525720076;0,336814534637032;0,367428571428571;0,780029739057366;0,734940921147818;10;10;31;29;21;23;8;6;12;11;4;2;21;23;"LAC";106;104;0,516775980432755;0,563287584834595;0,370719950461656;0,370543859649123;0,719744114506653;0,700189969604863;9;8;33;32;23;21;8;5;12;16;5;3;21;19;-16
