"HOME";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"AWAY";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"WINNER"
"BKN";96;92;0,482349795485384;0,471053788331117;0,32645957885395;0,331235697940503;0,767183710271665;0,6978108875129;10;10;32;30;20;24;7;8;14;14;4;3;20;21;"MIA";94;91;0,503271282585269;0,478900256831291;0,364546818597714;0,350882352941176;0,724597976715562;0,732187167671039;8;10;27;28;20;18;8;8;13;12;3;4;20;19;0
"BOS";104;105;0,508983886260332;0,519592603434817;0,332743614942499;0,310617016850426;0,75983302662651;0,743789682539683;10;11;33;34;25;26;8;9;14;16;4;4;21;22;"ORL";93;88;0,482050102199555;0,479539079333952;0,371458606415208;0,3637671100829;0,739691142538887;0,759047619047619;9;8;32;30;19;16;6;5;14;14;3;5;20;17;1
"NYK";93;93;0,479081144656491;0,460355056989108;0,384573546495784;0,381657710105986;0,786654464031159;0,811347117794486;10;12;28;28;20;20;7;10;14;15;3;4;23;20;"PHX";104;99;0,497934908298474;0,501885391797186;0,360177081011168;0,324835314091681;0,80583106374145;0,782900487934813;10;12;31;29;20;18;8;9;14;13;4;4;22;19;0
"MIA";94;92;0,504041978802747;0,489037289058691;0,361012967101089;0,310302159141168;0,726643653299393;0,766727395411606;7;7;27;29;19;16;8;9;13;13;3;2;20;22;"BOS";104;101;0,512071626972409;0,540499861499333;0,330471951834056;0,307059704597462;0,759617813067818;0,745396825396825;10;12;33;31;25;26;8;8;14;16;4;5;21;19;1
"MIN";98;95;0,456302335700197;0,459330791028167;0,325067654818786;0,35448051948052;0,725262533315016;0,653653530377668;12;11;28;28;21;21;9;8;14;13;3;4;20;17;"IND";93;93;0,456524330381166;0,455907923833835;0,322023151927893;0,301818997621932;0,73865731798801;0,756034418598357;11;11;34;35;19;21;5;7;13;13;4;3;21;21;0
"ORL";93;91;0,478875177353464;0,481101557496992;0,37502144503891;0,371163481827097;0,730933955258517;0,719047619047619;9;9;31;28;19;21;6;7;14;14;3;4;20;18;"PHI";91;91;0,458553060373382;0,437490686858194;0,294108876299037;0,330195891065456;0,689353727611408;0,789551820728291;11;10;30;32;20;20;10;9;18;20;5;7;22;21;0
"CHI";103;102;0,491631229397865;0,469100862982668;0,368083069333917;0,422650213354861;0,768060762545054;0,826355346780879;10;10;34;34;22;19;5;4;14;13;6;7;19;18;"TOR";108;109;0,504210678158327;0,518582328075059;0,36703589818298;0,377441077441077;0,79163403939155;0,712073586744639;11;13;30;28;20;22;7;7;11;9;4;4;22;21;1
"DAL";109;104;0,535933249502216;0,493794071873231;0,352778759911177;0,36962037962038;0,774094116511088;0,784285714285714;11;12;30;32;23;22;8;10;11;14;5;3;20;19;"ATL";103;105;0,517812865969379;0,54890350877193;0,377226723223474;0,390818927661033;0,773821715903049;0,785539215686274;8;6;32;34;25;27;8;6;13;12;5;6;18;17;0
"MEM";101;100;0,492254056081135;0,483275674942342;0,357771247873442;0,249641441489268;0,788913777566702;0,838341687552214;10;10;32;33;22;22;8;7;11;8;4;4;19;20;"UTA";96;100;0,503023527296777;0,503887223741669;0,335084018190861;0,397743684725009;0,748328894880159;0,80990253411306;11;10;30;30;20;20;6;3;14;13;5;5;18;17;0
"MIA";94;95;0,503331596441647;0,503633165723533;0,358312957328538;0,32714365098266;0,729725797545664;0,755364901696171;8;9;27;28;19;18;8;8;13;13;3;3;20;22;"CLE";103;102;0,509070060138705;0,540073926003429;0,356776329553501;0,374487179487179;0,757897383263778;0,726461243613635;10;9;30;27;22;24;7;6;13;14;4;3;18;18;1
"NYK";94;94;0,482573652107168;0,487393023369294;0,377148189914154;0,352380952380952;0,789905436313855;0,815212550607287;10;11;28;26;20;20;7;8;13;12;3;4;22;19;"WAS";100;99;0,490175568174944;0,484490762860328;0,386235661964045;0,401972455648926;0,717328612138408;0,699726576105886;10;11;32;30;25;22;7;7;13;9;5;4;21;20;0
"ATL";102;104;0,513981920105518;0,545523939947251;0,375199093136098;0,404023436517716;0,774149282293972;0,757261904761905;8;6;32;33;25;27;8;6;13;15;4;5;18;18;"MIL";99;103;0,499162517977221;0,526868996642583;0,368059303240548;0,413795357960118;0,777695219125145;0,722894158981116;10;7;29;30;22;24;9;8;16;16;3;3;23;24;0
"BOS";103;101;0,510836077201795;0,538500415502002;0,331153578590309;0,33129290617849;0,758382916430494;0,755591381798278;10;9;33;32;25;26;8;8;14;13;4;5;21;19;"BKN";96;100;0,491356378979479;0,532786663052318;0,328968090911604;0,340507246376812;0,748343913417393;0,661680847887744;9;9;32;30;21;22;7;7;14;13;4;5;20;17;0
"POR";104;113;0,490449066478686;0,485292517006803;0,372467641602896;0,413758137947185;0,794004925342149;0,854955141476881;11;9;35;36;23;21;6;9;13;16;5;4;19;22;"PHI";91;91;0,460631267993944;0,471483929689919;0,290152656885626;0,26854175572711;0,686049721574711;0,755614407379113;11;11;30;32;20;17;10;10;17;19;5;9;22;19;1
"SAC";101;104;0,488158297966912;0,514449492525223;0,34139501083654;0,366257053546056;0,769619787256164;0,741874628639335;11;10;33;32;19;21;6;6;15;15;3;3;22;20;"PHX";105;110;0,500274827273291;0,526906310878495;0,363099395579519;0,386224598930481;0,798452251121309;0,7553483436853;10;12;31;31;20;21;8;7;14;13;4;6;22;18;0
"DAL";109;106;0,535250107579879;0,500843755376862;0,34971695188635;0,339873882390011;0,771097659672738;0,735279146141215;11;10;30;32;23;21;8;8;12;14;5;4;20;22;"OKC";97;105;0,488006761249881;0,499389316954922;0,320111332214534;0,363845725424673;0,707802817187966;0,719573934837093;11;14;34;37;19;20;6;7;14;14;5;5;22;22;1
"DEN";101;92;0,476746885447369;0,466250427204375;0,316140712012509;0,181859993120055;0,738852255099901;0,749340346186321;13;13;32;35;20;15;6;4;14;15;4;4;24;20;"TOR";108;114;0,505427855249849;0,526366556425325;0,369715374102534;0,367534854082169;0,786189058921467;0,724792884990253;11;13;30;29;21;22;7;6;11;8;4;3;21;22;0
"SAS";102;104;0,500928139691276;0,551947710126533;0,37243787470558;0,379114508679726;0,77405875285304;0,787987012987013;9;7;34;32;24;25;7;6;14;16;5;3;19;22;"HOU";100;104;0,486759128193714;0,499619265042899;0,347916853951261;0,345069877986431;0,713699924092964;0,728206326944055;12;11;32;33;20;22;9;9;16;16;4;3;23;22;1
"BKN";96;102;0,487880034548601;0,508471148058837;0,329068630882576;0,331031055900621;0,74869173609365;0,738862925069822;9;9;31;29;20;20;7;8;14;12;4;3;20;17;"SAC";102;111;0,490910789569577;0,512084148727984;0,350014687556764;0,414987212276215;0,774121345458602;0,749646464646465;11;11;33;31;20;21;6;7;15;15;3;4;22;22;1
"LAC";106;104;0,516493068450088;0,462289548913576;0,381885092366767;0,398401924037981;0,759487246863348;0,750370974964968;8;10;31;33;24;23;7;8;12;12;4;6;20;20;"UTA";96;93;0,497576474319769;0,462219215146021;0,332658135567489;0,338070153069784;0,74676096450247;0,756091871091871;11;12;30;35;20;21;6;5;14;12;5;5;18;17;1
"ATL";102;97;0,512868332451963;0,490045797870748;0,372127294023869;0,343849128067545;0,773244261338869;0,748810487757856;8;9;32;34;25;24;8;8;13;15;4;4;18;19;"CLE";102;99;0,506366384203188;0,508389390210555;0,349941049225091;0,317840905849805;0,760502458176849;0,759452944272679;10;10;30;29;22;21;7;8;13;15;4;4;18;18;1
"NOP";101;98;0,496706277026398;0,489424307036247;0,333204150282112;0,326619981325864;0,757402405072311;0,781506352087114;11;9;31;33;21;22;7;7;11;11;5;5;19;17;"PHX";105;113;0,50119057200731;0,519422288776797;0,366477078806892;0,401757066462949;0,797974549564781;0,753978070175439;10;12;31;31;20;21;8;8;14;12;4;6;22;20;1
"ORL";93;95;0,484399550238082;0,517545787545788;0,374517247675075;0,371492063492063;0,722547626564953;0,672229654403567;8;6;32;33;19;22;6;7;14;13;3;3;20;22;"DET";95;107;0,452256068972645;0,493973714793547;0,339327549247217;0,402115647793067;0,666482514957002;0,552195697023283;12;14;32;33;20;24;7;9;12;10;4;6;19;19;0
"MIN";98;100;0,457888643870932;0,466137446358754;0,327185769887757;0,338199968246408;0,720924892389377;0,698369159576056;12;13;28;27;22;26;9;9;14;14;4;6;20;22;"SAC";102;106;0,490891432495631;0,50171601119458;0,345468342856354;0,37;0,772808721745183;0,778409464099119;11;12;33;31;19;19;6;7;15;17;4;4;22;22;0
"NOP";101;102;0,496007325547694;0,488573103166721;0,335809382155346;0,367096171802054;0,761499229007323;0,804137931034483;11;10;31;35;21;20;7;8;11;12;5;5;19;17;"HOU";100;102;0,4880645767855;0,513329008190739;0,343818093159569;0,337598257207673;0,705787944690333;0,643712318537003;12;12;31;30;20;21;9;10;16;17;4;3;23;22;1
"PHX";106;116;0,502901712528923;0,523526091394944;0,371792145203112;0,436177248677249;0,80104947326312;0,806942355889724;10;11;31;32;20;21;8;8;14;12;4;7;22;22;"PHI";90;87;0,457883968546555;0,454404691047052;0,286639124333419;0,247796414112204;0,679385322552354;0,627549616245269;11;13;30;30;19;14;10;11;18;18;5;6;21;17;1
"UTA";96;94;0,495198102138773;0,44005673008031;0,33343648182985;0,351930316675279;0,747645974918298;0,742303992303992;11;14;30;35;20;19;6;5;13;12;5;6;18;19;"ATL";102;96;0,511388610855942;0,476697633243384;0,368650489998667;0,322338830584708;0,776163711505363;0,788810487757856;8;10;32;34;25;24;8;9;13;14;4;3;18;18;0
"HOU";100;101;0,489591757442349;0,526284473777783;0,346107085448966;0,339116283773138;0,70604545285989;0,636569461394146;12;12;31;28;20;20;9;12;16;18;4;2;23;21;"MIA";94;94;0,508161809189036;0,540272628597467;0,355799495220682;0,336225490196078;0,725995218189218;0,72311858076564;8;8;27;28;19;20;8;7;13;14;3;4;20;21;1
"MIN";98;97;0,456639325242502;0,456386202577659;0,326829635631396;0,339819401444788;0,724437656168876;0,713311688311688;12;12;28;27;22;24;9;8;14;12;4;5;20;20;"UTA";96;95;0,495071954749665;0,448952833976414;0,339805997070148;0,367193474570015;0,745264230557956;0,727489177489178;11;14;30;34;20;20;6;7;13;12;5;7;18;19;0
"ORL";93;95;0,480389033527231;0,479320091673033;0,373476486065327;0,350105263157895;0,726798591409576;0,728937728937729;8;8;32;31;19;20;6;8;14;10;3;3;20;21;"CHA";95;91;0,459650082600517;0,448113346279293;0,310833948848938;0,248857142857143;0,730298951762026;0,767094017094017;9;11;32;35;20;17;5;6;11;14;4;7;18;19;0
"NOP";101;99;0,495857377470088;0,500187757169435;0,33522056131796;0,359665831244779;0,761593542341017;0,782079107505071;11;11;31;34;21;19;7;8;12;14;5;4;19;17;"WAS";99;95;0,491136552775206;0,490849273195614;0,381956338438537;0,357460317460317;0,722028908585072;0,772756350403409;10;8;32;29;24;23;7;7;13;14;4;4;21;19;0
"UTA";96;98;0,496197977717408;0,470603484061207;0,335066198396094;0,367193474570015;0,746660042457981;0,714884135472371;11;14;30;31;20;19;6;6;13;12;5;6;18;19;"IND";94;96;0,458845487657291;0,431511671828964;0,346231343101697;0,432869352869353;0,744316442129202;0,788253968253968;11;10;33;32;20;21;5;5;13;12;4;4;21;20;0
"MIN";98;100;0,456957675643019;0,465187906620742;0,33196999155158;0,381295149638803;0,73110128217339;0,790066074276601;12;13;28;25;22;23;9;8;14;12;4;4;20;19;"PHX";107;117;0,508659187263197;0,557952047952048;0,364022601615082;0,347823052149139;0,800174068556444;0,81469089390142;10;10;31;32;20;19;8;10;14;16;4;6;22;24;0
"WAS";99;94;0,491865984600676;0,496000788347129;0,38532901448315;0,368571428571429;0,721807674462234;0,729899207546266;10;9;32;31;24;24;7;6;13;13;4;4;21;18;"NYK";93;83;0,472558674101669;0,417671098290062;0,368252188465289;0,348546003016591;0,773478258870653;0,678937728937729;10;9;28;30;21;21;7;9;13;13;3;2;22;18;1
"POR";103;101;0,4853715110205;0,453890667179747;0,373266313355004;0,378218078218078;0,793988809168085;0,793888888888889;11;11;35;36;22;21;6;6;13;11;5;6;19;17;"MIA";93;89;0,505021276746152;0,496932844691645;0,351905872470327;0,323844537815126;0,726865854215743;0,712222222222222;8;8;27;29;19;18;8;6;13;13;3;6;20;18;1
"IND";95;99;0,459062967365225;0,446164070985996;0,344378998164643;0,369249880554228;0,7535333314989;0,858886047172492;10;11;34;34;20;22;5;5;13;14;4;3;20;18;"BOS";102;98;0,500862058263286;0,445952409686704;0,324620146979073;0,32156862745098;0,758884686484276;0,741814786035071;10;10;32;30;25;23;8;8;14;10;4;4;21;25;1
"SAS";102;97;0,50207425600168;0,509409400388266;0,366273432864538;0,326821005081875;0,75936966153833;0,665359477124183;9;9;33;31;24;24;7;7;14;14;5;4;19;18;"PHX";106;109;0,50911192065321;0,55845330108488;0,361592041810356;0,305372909698997;0,796750801841322;0,782309941520468;10;11;31;33;20;20;8;11;14;17;4;6;22;21;1
"CHI";101;96;0,475429516588346;0,4252603901704;0,358297072823604;0,285662572721396;0,768464309960767;0,776315789473684;12;18;33;31;21;20;6;7;13;15;6;7;18;16;"MIL";98;94;0,495648529389097;0,504218036756242;0,364975756538133;0,354978891077962;0,77183311524075;0,765555555555556;10;11;30;31;23;25;9;11;16;18;4;5;22;22;1
"NYK";92;86;0,472128491719337;0,453999377528789;0,367313053843086;0,357941644562334;0,770121806244581;0,728144078144078;10;7;28;28;21;21;7;9;14;16;3;2;22;21;"CHA";96;102;0,464932459378031;0,508922604945022;0,312004922284906;0,307800751879699;0,736554096395539;0,783029289551029;10;11;33;36;20;19;5;5;11;12;4;5;18;17;0
"PHI";90;89;0,455474027966786;0,440532396372218;0,2933078402514;0,334653878942882;0,686765470862932;0,732522390388516;11;12;30;30;19;21;9;8;18;18;5;6;21;23;"IND";95;98;0,456582348729699;0,430103248938004;0,341246773140478;0,333694324998673;0,752526982339587;0,841743190029635;11;12;34;34;20;20;5;6;13;14;4;4;21;21;1
"SAC";102;104;0,489134258176254;0,492613281839568;0,345824371726707;0,36234262125903;0,772456371984758;0,788053382272449;11;9;33;34;19;19;6;8;15;13;4;5;21;17;"CLE";99;90;0,492294290275634;0,443631690701716;0,343486731256159;0,335918415792104;0,753953005014951;0,699927597417165;10;11;30;29;22;19;7;6;13;13;4;3;17;15;1
"BOS";102;98;0,49972575801789;0,447184874511036;0,325104212887643;0,325490196078431;0,756688583830131;0,729078252619421;10;12;32;30;25;23;8;8;14;10;4;4;21;24;"NOP";101;99;0,491954362681386;0,475637464639238;0,341373849139026;0,403157894736842;0,764104481548107;0,788478252007664;11;12;31;32;21;20;7;7;12;15;5;7;19;18;1
"IND";95;101;0,458877467430811;0,45913550700252;0,33966004825641;0,332107023411371;0,748713807781098;0,817298745585191;11;11;34;33;20;20;5;7;13;14;4;4;21;21;"MIN";98;99;0,456615725116161;0,456464684307575;0,331343432040026;0,360231729055258;0,746711930451691;0,889267285861713;12;11;28;29;22;22;9;9;14;15;4;3;20;17;0
"BKN";95;90;0,49248274078124;0,507567728845924;0,317361947162997;0,2629637835283;0,75809318764427;0,823646723646724;9;9;32;33;20;20;7;5;14;16;4;3;20;20;"MEM";101;102;0,492262769887667;0,504369658729342;0,355358535584765;0,34375350140056;0,781266324544448;0,77425204861684;10;11;31;33;22;20;8;10;12;16;4;4;19;19;0
"DEN";102;109;0,486577515195753;0,558467799400462;0,321491937506627;0,350299277605779;0,739226793769653;0,748350762141085;12;8;33;36;21;24;6;7;14;14;4;6;23;20;"DAL";108;101;0,527097533200105;0,470871418883988;0,355090915576434;0,307268177268177;0,766986856678908;0,711067139288973;10;10;31;32;23;24;8;8;11;10;4;4;20;20;1
"DET";97;103;0,46329652853728;0,471681519310591;0,340177026141734;0,361763817577771;0,683369805734016;0,790950034849053;12;11;32;33;21;24;7;8;12;9;4;4;19;15;"NOP";101;98;0,492835135474338;0,471898680990185;0,342415389449904;0,386015037593985;0,765735599310571;0,793695643312012;11;11;31;32;21;20;7;5;12;14;6;7;19;19;0
"GSW";109;113;0,530859793088835;0,505439560439561;0,385640252296505;0,453178981937603;0,780107368139886;0,790360800190522;9;9;34;31;26;30;9;8;14;11;6;5;20;20;"MIA";93;88;0,504707593629249;0,481218927822701;0,343914334050754;0,263095238095238;0,731256989836374;0,767037037037037;8;10;28;34;19;21;8;6;13;14;3;7;20;17;1
"DAL";108;101;0,525533275389443;0,482866996551207;0,354235039586765;0,297194103194103;0,767623846717858;0,743372039470461;10;9;31;33;23;24;8;8;11;11;4;3;20;21;"DEN";102;104;0,485153334876852;0,538424695952186;0,322479323724406;0,328965944272446;0,732579952903764;0,68306043956044;12;9;33;36;21;24;6;7;14;15;4;5;23;23;1
"UTA";96;94;0,496520900753628;0,498781362007168;0,334692450794559;0,332076217583808;0,757575372648568;0,833982683982684;11;11;30;32;20;20;6;10;14;17;5;7;18;18;"LAL";100;91;0,464229102393557;0,470609317244898;0,346275887632473;0,317466591379635;0,739546376260661;0,731553248088274;11;10;31;34;20;19;7;6;12;13;4;4;21;18;1
"WAS";99;95;0,494085788168784;0,50962441314554;0,383461907280599;0,370392156862745;0,731121188838665;0,796315789473684;10;9;32;33;24;24;7;5;14;16;5;6;21;19;"BKN";95;94;0,49212719400084;0,513219902758968;0,317761231817255;0,286773307337823;0,758495696662841;0,840023894862605;9;8;32;32;20;20;7;7;14;14;4;2;20;20;0
"CHA";95;96;0,460166719318083;0,447341943933472;0,30754189293017;0,282847985347985;0,732262258940705;0,701153513153513;10;11;33;37;19;17;5;6;10;10;5;5;18;16;"IND";94;93;0,459009913836036;0,439268492362936;0,333689841876854;0,263975155279503;0,749385555640117;0,744455936220642;11;12;34;37;20;19;5;7;13;15;4;6;21;21;1
"DEN";102;103;0,484499911340997;0,510227974640711;0,322481856760328;0,319797862778388;0,735856363172079;0,718287712287712;12;10;33;35;21;23;6;7;14;14;4;4;23;22;"MIN";98;99;0,460546306263837;0,484948994485399;0,334471691812725;0,351483253588517;0,746575299097636;0,851798614182515;12;9;28;29;22;22;8;8;14;14;4;3;20;17;0
"DET";97;102;0,459862895828213;0,447662614606483;0,344264153336798;0,375645859516827;0,691915309433769;0,807386960496505;12;12;32;30;21;23;7;9;12;11;4;5;19;14;"PHI";90;89;0,459038200583515;0,467892603307261;0,291128970101858;0,308881977671451;0,686580816591112;0,691935142515788;11;10;30;30;19;20;9;8;17;15;5;8;21;22;1
"MEM";101;105;0,492820864269996;0,50150264162749;0,356281084996003;0,341120448179272;0,778697261190789;0,739890282131661;10;11;32;35;22;21;8;7;12;13;4;4;19;19;"POR";103;99;0,486463909206358;0,494329176144534;0,369493349260238;0,342328007777923;0,795244266535109;0,804283559577677;11;8;35;33;22;22;6;5;13;13;5;4;19;18;1
"SAC";101;101;0,489321406666517;0,506788255481975;0,339158377180537;0,287912796697626;0,775995964383251;0,794731738849386;11;11;33;34;19;19;6;5;15;14;3;3;21;19;"LAC";106;109;0,519381065068764;0,522887672144736;0,377808100605416;0,355918185891103;0,753346679319381;0,744696418465519;8;10;32;29;24;23;7;7;11;9;4;3;20;21;0
"LAC";106;106;0,51872445110733;0,505458854198231;0,379016751271274;0,357761503863453;0,754206846102503;0,759734012450481;8;10;32;28;24;22;7;7;11;9;4;4;20;20;"BOS";102;98;0,496619932167184;0,467773474713692;0,327266105147097;0,345258620689655;0,76121070741829;0,777027649769585;10;12;32;30;25;24;8;6;14;14;4;3;21;19;1
"MIL";98;93;0,492699097964516;0,476652766568021;0,36478723724901;0,419423335522407;0,767794798353281;0,712891774891775;10;10;30;30;23;24;9;12;16;17;4;5;22;22;"TOR";106;97;0,505039500249821;0,533784847140295;0,354125596319789;0,274817369093231;0,776566599478635;0,705254954646435;11;11;30;31;21;22;7;7;12;16;4;4;21;19;0
"NYK";92;89;0,472119361584763;0,45649957128218;0,368831931572749;0,384086977490276;0,769513765050862;0,735480859010271;10;7;28;28;21;20;7;7;13;14;3;3;22;22;"NOP";100;94;0,491598311326505;0,473977202368417;0,337499825856062;0,321332088390912;0,75739329725841;0,729224847035941;12;14;31;33;21;18;7;5;12;14;5;4;19;19;1
"CHA";95;93;0,457251049305359;0,409111647329062;0,310818569101884;0,326901300453932;0,729619297896543;0,681119161540214;10;14;33;38;20;19;5;6;11;11;5;6;18;16;"MIA";92;84;0,501015615622338;0,462377978655341;0,345825271540182;0,314067142008318;0,736477504406482;0,786310219994431;8;8;28;33;19;20;8;6;13;14;4;6;19;17;1
"GSW";110;119;0,532156569297617;0,531215890295174;0,389922433382888;0,432424822942064;0,778683932913199;0,770593149540518;10;11;34;33;27;28;9;9;14;14;6;6;19;18;"HOU";102;110;0,497376941225726;0,517321112776825;0,353710820297353;0,377658578175759;0,714577363872391;0,781536768998721;12;11;31;29;21;24;9;11;16;17;4;3;22;20;1
"MEM";101;99;0,49355193828672;0,51373013955308;0,345963432834783;0,240662083015024;0,782144876309484;0,784117032392894;10;10;32;34;22;19;8;7;12;12;4;4;19;20;"TOR";105;92;0,502204391012461;0,477644496263102;0,349945735182923;0,258679802955665;0,778166204252953;0,731147811789292;11;14;30;31;20;19;7;7;12;15;4;4;21;20;1
"PHX";107;112;0,516025470573431;0,56995115995116;0,3580358574055;0,330297619047619;0,79016102849225;0,738760796369492;10;10;31;32;20;21;8;11;14;15;4;4;22;21;"POR";103;99;0,485564790970382;0,475364141179499;0,368861229656403;0,323895074224022;0,791734310872091;0,801245421245421;10;9;34;30;22;20;6;8;13;12;5;3;19;18;1
"DEN";101;94;0,481238741022514;0,440664057305896;0,321716234417138;0,32342089093702;0,732238555289177;0,679127942837562;12;12;33;31;21;21;7;8;14;13;4;2;23;21;"BOS";101;95;0,496519124593484;0,473431363937758;0,33074074590097;0,371323783596923;0,756856900810455;0,758068783068783;10;10;32;32;25;23;8;6;14;14;4;3;21;19;0
"GSW";111;124;0,531823933912761;0,538765747845032;0,390777983788184;0,427769650528271;0,780755943418642;0,785425685425685;10;12;34;35;27;28;9;11;14;14;6;7;19;18;"SAC";101;97;0,488797587054666;0,475242208754085;0,335180007348364;0,31233660130719;0,775219684150402;0,791888601594484;11;12;33;33;19;18;6;6;15;17;3;2;21;20;1
"MIA";92;87;0,502194883583005;0,472722806241548;0,343254779589179;0,33612596553773;0,739505159342765;0,826310219994431;8;7;28;31;19;19;8;6;13;13;3;4;20;19;"IND";94;88;0,462183675475738;0,488633339835151;0,325271012912224;0,21015873015873;0,756546961225132;0,819212188777406;10;9;34;34;20;19;6;8;14;17;4;3;21;21;1
"MEM";101;99;0,493165220580588;0,500023845846786;0,347884549014705;0,291082251082251;0,783490344302287;0,80039289446186;10;9;32;36;22;20;8;7;12;13;4;5;19;20;"PHI";89;85;0,452414218100071;0,423754329427323;0,293825675423114;0,306634182908546;0,687090140786506;0,72517527762093;11;13;30;29;19;20;9;8;17;18;5;6;21;18;1
"UTA";95;92;0,491387413355993;0,450319514174909;0,340582736904744;0,387705025786227;0,753152953539654;0,717773600668338;11;11;30;31;20;22;6;8;14;16;5;6;18;18;"BOS";101;98;0,4956018550327;0,464904118740818;0,333455024899107;0,397796214674618;0,759253025934726;0,734989648033126;10;9;32;33;24;21;8;7;14;14;4;3;21;18;0
"DAL";107;99;0,525994037680812;0,529772288470044;0,354534959413671;0,356994301994302;0,76810892643185;0,77208658008658;10;9;31;27;23;19;7;7;11;12;4;4;20;18;"MEM";101;100;0,494618413842141;0,508998810419294;0,351646999393593;0,314574314574315;0,785848038401672;0,843054256088739;10;8;32;34;22;20;8;8;12;14;4;5;19;20;0
"DET";98;100;0,461355952784091;0,473599019822291;0,341628572183091;0,320016806722689;0,694207971863839;0,713007803790413;13;15;32;34;21;22;7;7;13;16;4;3;19;17;"CLE";101;110;0,498669306794875;0,511782009325838;0,349051073003211;0,37952847805789;0,754634258475951;0,763309185743263;11;14;30;36;21;21;7;8;13;11;4;5;18;16;0
"GSW";111;119;0,530405414083133;0,523396647635778;0,387033737093008;0,395062140646848;0,776534736748008;0,770949494949495;10;11;34;36;27;29;9;10;14;14;6;5;19;18;"CHI";102;99;0,475021753196621;0,442302745819668;0,366064651075425;0,389163641863279;0,776378021310353;0,835503432494279;12;13;33;34;21;17;6;6;13;13;6;7;18;16;0
"ATL";103;106;0,514902181552817;0,554012262140341;0,386577996344884;0,373811016569637;0,776009664396688;0,814652014652015;8;8;32;32;26;29;8;7;13;12;4;3;18;18;"BKN";95;90;0,48952876957296;0,468741374149925;0,31321228698104;0,276820728291317;0,75413197728055;0,719222222222222;9;10;31;26;20;19;7;8;14;12;4;4;20;19;1
"HOU";102;106;0,498052651029909;0,513866641718835;0,353812830187198;0,371834338003693;0,719682566849657;0,788910766652702;12;10;31;31;21;23;9;11;16;16;4;4;22;20;"DAL";107;97;0,52413451541586;0,523373939656834;0,355502300702742;0,356994301994302;0,770383204592874;0,795571428571429;10;9;31;29;23;19;8;8;12;14;4;5;20;16;1
"LAL";99;93;0,462335787133154;0,449622587010687;0,340697264321219;0,268974358974359;0,74248422488392;0,777928571428571;11;11;31;33;20;19;7;6;12;13;4;4;21;21;"CHI";102;104;0,474882850637936;0,467223631895618;0,36343830417802;0,337163641863279;0,777130562533054;0,835503432494279;12;14;33;34;21;20;6;7;13;14;6;7;18;17;1
